review_id,product_id,customer_id,rating_stars,review_date,is_verified_purchase
REV-865,PRD-3453,CUST-4590,3,2025-01-28,False
REV-866,PRD-3145,CUST-4067,5,2025-04-20,True
REV-867,PRD-3274,CUST-4315,5,2025-09-07,True
REV-868,PRD-3343,CUST-4185,2,2025-07-08,True
REV-869,PRD-3109,CUST-4262,2,2025-07-09,True
REV-870,PRD-3145,CUST-4440,5,2025-03-07,True
REV-871,PRD-3113,CUST-4780,4,2025-07-30,False
REV-872,PRD-3346,CUST-4178,2,2025-05-14,True
REV-873,PRD-3346,CUST-4054,5,2025-09-20,True
REV-874,PRD-3362,CUST-4523,5,2025-06-03,True
REV-875,PRD-3424,CUST-4342,4,2025-06-23,True
REV-876,PRD-3423,CUST-4185,3,2025-08-09,True
REV-877,PRD-3425,CUST-4546,2,2025-01-02,False
REV-878,PRD-3356,CUST-4524,5,2025-05-08,True
REV-879,PRD-3497,CUST-4729,1,2025-06-20,True
REV-880,PRD-3126,CUST-4757,4,2025-01-23,False
REV-881,PRD-3345,CUST-4280,5,2025-09-15,True
REV-882,PRD-3010,CUST-4384,4,2025-05-14,True
REV-883,PRD-3389,CUST-4355,3,2025-05-18,False
REV-884,PRD-3365,CUST-4360,5,2025-03-09,True
REV-885,PRD-3206,CUST-4632,5,2025-08-09,True
REV-886,PRD-3050,CUST-4640,3,2025-08-21,True
REV-887,PRD-3328,CUST-4451,4,2025-06-18,True
REV-888,PRD-3405,CUST-4002,4,2025-03-02,True
REV-889,PRD-3274,CUST-4280,2,2025-06-08,True
REV-890,PRD-3495,CUST-4783,4,2025-05-19,True
REV-891,PRD-3281,CUST-4017,3,2025-05-11,True
REV-892,PRD-3032,CUST-4599,4,2025-04-18,True
REV-893,PRD-3295,CUST-4364,5,2025-08-30,False
REV-894,PRD-3125,CUST-4016,3,2025-04-07,True
REV-895,PRD-3435,CUST-4039,4,2025-05-20,True
REV-896,PRD-3485,CUST-4191,4,2025-07-18,True
REV-897,PRD-3013,CUST-4916,3,2025-07-06,True
REV-898,PRD-3362,CUST-4355,2,2025-03-17,True
REV-899,PRD-3311,CUST-4510,3,2025-07-16,True
REV-900,PRD-3376,CUST-4947,1,2025-10-07,True
REV-901,PRD-3428,CUST-4830,4,2025-05-05,True
REV-902,PRD-3107,CUST-4074,5,2025-10-24,True
REV-903,PRD-3041,CUST-4995,3,2025-08-16,False
REV-904,PRD-3272,CUST-4944,4,2025-09-29,True
REV-905,PRD-3348,CUST-4867,3,2025-09-04,True
REV-906,PRD-3372,CUST-4890,4,2025-08-17,True
REV-907,PRD-3007,CUST-4699,5,2025-10-15,False
REV-908,PRD-3417,CUST-4371,4,2025-07-26,True
REV-909,PRD-3427,CUST-4462,4,2025-06-24,False
REV-910,PRD-3081,CUST-4686,3,2025-07-13,False
REV-911,PRD-3002,CUST-4918,4,2025-03-22,False
REV-912,PRD-3051,CUST-4962,1,2025-07-02,False
REV-913,PRD-3422,CUST-4337,5,2025-10-24,True
REV-914,PRD-3341,CUST-4136,5,2025-09-06,True
REV-915,PRD-3454,CUST-4679,4,2025-01-24,True
REV-916,PRD-3205,CUST-4813,5,2025-08-25,True
REV-917,PRD-3107,CUST-4595,5,2025-07-24,True
REV-918,PRD-3471,CUST-4546,4,2025-09-03,False
REV-919,PRD-3098,CUST-4629,4,2025-01-22,True
REV-920,PRD-3153,CUST-4645,4,2025-05-18,True
REV-921,PRD-3350,CUST-4490,4,2025-02-21,False
REV-922,PRD-3042,CUST-4931,5,2025-03-03,True
REV-923,PRD-3093,CUST-4060,4,2025-07-23,False
REV-924,PRD-3466,CUST-4185,5,2025-07-22,True
REV-925,PRD-3476,CUST-4129,2,2025-02-12,False
REV-926,PRD-3213,CUST-4679,2,2025-05-21,False
REV-927,PRD-3034,CUST-4030,1,2025-10-21,True
REV-928,PRD-3178,CUST-4188,1,2025-06-24,False
REV-929,PRD-3188,CUST-4139,5,2025-10-06,True
REV-930,PRD-3055,CUST-4977,4,2025-01-06,True
REV-931,PRD-3039,CUST-4755,2,2025-02-10,True
REV-932,PRD-3092,CUST-4093,3,2025-03-23,True
REV-933,PRD-3031,CUST-4860,1,2025-06-01,True
REV-934,PRD-3414,CUST-4757,2,2025-07-13,True
REV-935,PRD-3108,CUST-4973,5,2025-10-09,False
REV-936,PRD-3013,CUST-4823,4,2025-03-17,True
REV-937,PRD-3050,CUST-4408,1,2025-03-13,True
REV-938,PRD-3067,CUST-4872,4,2025-07-15,True
REV-939,PRD-3144,CUST-4486,5,2025-01-20,False
REV-940,PRD-3025,CUST-4810,2,2025-02-01,False
REV-941,PRD-3233,CUST-4983,4,2025-09-09,False
REV-942,PRD-3271,CUST-4545,4,2025-02-07,True
REV-943,PRD-3063,CUST-4557,5,2025-01-21,True
REV-944,PRD-3236,CUST-4165,5,2025-09-15,True
REV-945,PRD-3242,CUST-4636,5,2025-02-23,True
REV-946,PRD-3234,CUST-4063,3,2025-07-20,True
REV-947,PRD-3239,CUST-4654,2,2025-06-19,True
REV-948,PRD-3233,CUST-4775,3,2025-08-19,True
REV-949,PRD-3454,CUST-4231,4,2025-07-24,False
REV-950,PRD-3446,CUST-4746,3,2025-05-24,False
REV-951,PRD-3478,CUST-4618,5,2025-01-11,True
REV-952,PRD-3381,CUST-4845,1,2025-09-28,True
REV-953,PRD-3277,CUST-4734,2,2025-06-11,True
REV-954,PRD-3112,CUST-4790,5,2025-10-03,True
REV-955,PRD-3148,CUST-4324,4,2025-04-10,True
REV-956,PRD-3450,CUST-4218,5,2025-05-16,True
REV-957,PRD-3014,CUST-4807,1,2025-01-17,True
REV-958,PRD-3013,CUST-4158,2,2025-08-28,True
REV-959,PRD-3173,CUST-4269,1,2025-06-27,True
REV-960,PRD-3416,CUST-4726,2,2025-05-29,True
REV-961,PRD-3486,CUST-4435,4,2025-09-28,True
REV-962,PRD-3175,CUST-4083,5,2025-08-30,True
REV-963,PRD-3420,CUST-4650,4,2025-01-27,True
REV-964,PRD-3432,CUST-4829,3,2025-09-17,True
REV-965,PRD-3046,CUST-4487,4,2025-07-18,True
REV-966,PRD-3351,CUST-4255,5,2025-10-06,True
REV-967,PRD-3401,CUST-4969,4,2025-10-11,True
REV-968,PRD-3275,CUST-4911,2,2025-02-10,True
REV-969,PRD-3086,CUST-4791,3,2025-09-15,True
REV-970,PRD-3155,CUST-4312,4,2025-01-31,False
REV-971,PRD-3164,CUST-4698,1,2025-09-05,True
REV-972,PRD-3048,CUST-4103,4,2025-08-16,True
REV-973,PRD-3360,CUST-4415,5,2025-01-01,True
REV-974,PRD-3494,CUST-4872,1,2025-08-01,False
REV-975,PRD-3499,CUST-4239,3,2025-03-07,True
REV-976,PRD-3171,CUST-4156,2,2025-09-05,True
REV-977,PRD-3424,CUST-4670,1,2025-02-28,True
REV-978,PRD-3007,CUST-4463,5,2025-07-22,False
REV-979,PRD-3270,CUST-4661,2,2025-05-21,False
REV-980,PRD-3378,CUST-4852,4,2025-02-21,True
REV-981,PRD-3243,CUST-4908,4,2025-06-29,True
REV-982,PRD-3219,CUST-4563,3,2025-04-09,False
REV-983,PRD-3150,CUST-4191,3,2025-03-30,True
REV-984,PRD-3236,CUST-4455,2,2025-10-03,False
REV-985,PRD-3368,CUST-4494,4,2025-10-21,True
REV-986,PRD-3046,CUST-4398,2,2025-01-18,True
REV-987,PRD-3372,CUST-4165,4,2025-09-03,True
REV-988,PRD-3052,CUST-4272,5,2025-06-30,True
REV-989,PRD-3348,CUST-4451,5,2025-06-29,True
REV-990,PRD-3318,CUST-4625,2,2025-04-24,True
REV-991,PRD-3115,CUST-4060,4,2025-09-07,False
REV-992,PRD-3078,CUST-4345,2,2025-02-08,True
REV-993,PRD-3186,CUST-4654,3,2025-04-28,True
REV-994,PRD-3412,CUST-4797,4,2025-02-16,False
REV-995,PRD-3065,CUST-4947,5,2025-08-11,True
REV-996,PRD-3281,CUST-4753,5,2025-06-14,False
REV-997,PRD-3204,CUST-4055,4,2025-01-14,True
REV-998,PRD-3180,CUST-4965,5,2025-09-25,True
REV-999,PRD-3135,CUST-4954,4,2025-05-21,True
REV-1000,PRD-3209,CUST-4256,3,2025-08-11,True
REV-1001,PRD-3355,CUST-4956,1,2025-08-15,True
REV-1002,PRD-3146,CUST-4499,4,2025-05-31,True
REV-1003,PRD-3049,CUST-4721,2,2025-08-26,False
REV-1004,PRD-3074,CUST-4097,1,2025-05-29,True
REV-1005,PRD-3011,CUST-4633,2,2025-05-27,False
REV-1006,PRD-3155,CUST-4134,4,2025-03-13,False
REV-1007,PRD-3271,CUST-4242,4,2025-09-25,False
REV-1008,PRD-3013,CUST-4619,4,2025-10-26,True
REV-1009,PRD-3054,CUST-4431,4,2025-10-14,True
REV-1010,PRD-3285,CUST-4320,3,2025-05-16,True
REV-1011,PRD-3194,CUST-4144,1,2025-09-02,True
REV-1012,PRD-3115,CUST-4105,4,2025-06-22,True
REV-1013,PRD-3067,CUST-4687,1,2025-07-21,False
REV-1014,PRD-3115,CUST-4273,5,2025-05-12,True
REV-1015,PRD-3319,CUST-4453,4,2025-05-14,False
REV-1016,PRD-3218,CUST-4350,4,2025-03-08,True
REV-1017,PRD-3206,CUST-4866,2,2025-09-22,True
REV-1018,PRD-3482,CUST-4781,5,2025-07-31,True
REV-1019,PRD-3035,CUST-4489,3,2025-02-06,False
REV-1020,PRD-3054,CUST-4254,3,2025-03-15,True
REV-1021,PRD-3168,CUST-4267,1,2025-01-15,True
REV-1022,PRD-3004,CUST-4641,5,2025-07-01,False
REV-1023,PRD-3134,CUST-4700,3,2025-09-27,True
REV-1024,PRD-3249,CUST-4426,2,2025-06-09,False
REV-1025,PRD-3266,CUST-4306,5,2025-04-26,True
REV-1026,PRD-3061,CUST-4184,1,2025-08-12,True
REV-1027,PRD-3254,CUST-4549,4,2025-04-11,True
REV-1028,PRD-3311,CUST-4294,4,2025-03-07,True
REV-1029,PRD-3186,CUST-4130,4,2025-10-05,True
REV-1030,PRD-3199,CUST-4894,5,2025-04-07,True
REV-1031,PRD-3414,CUST-4255,4,2025-02-25,False
REV-1032,PRD-3218,CUST-4717,3,2025-06-09,False
REV-1033,PRD-3055,CUST-4827,4,2025-02-20,True
REV-1034,PRD-3331,CUST-4785,5,2025-01-17,True
REV-1035,PRD-3150,CUST-4690,1,2025-04-24,True
REV-1036,PRD-3323,CUST-4174,4,2025-06-10,True
REV-1037,PRD-3145,CUST-4574,5,2025-02-20,True
REV-1038,PRD-3235,CUST-4487,5,2025-03-11,False
REV-1039,PRD-3251,CUST-4715,5,2025-06-14,False
REV-1040,PRD-3332,CUST-4514,3,2025-04-10,True
REV-1041,PRD-3427,CUST-4605,5,2025-08-19,True
REV-1042,PRD-3139,CUST-4500,4,2025-01-08,True
REV-1043,PRD-3337,CUST-4197,5,2025-10-03,True
REV-1044,PRD-3086,CUST-4580,5,2025-07-26,True
REV-1045,PRD-3424,CUST-4100,2,2025-06-16,True
REV-1046,PRD-3017,CUST-4159,4,2025-08-26,False
REV-1047,PRD-3129,CUST-4330,4,2025-08-01,True
REV-1048,PRD-3285,CUST-4464,4,2025-09-26,True
REV-1049,PRD-3476,CUST-4173,4,2025-10-09,False
REV-1050,PRD-3164,CUST-4430,4,2025-07-31,True
REV-1051,PRD-3007,CUST-4568,5,2025-07-06,True
REV-1052,PRD-3343,CUST-4890,5,2025-09-27,True
REV-1053,PRD-3004,CUST-4716,4,2025-01-01,True
REV-1054,PRD-3171,CUST-4951,4,2025-08-22,True
REV-1055,PRD-3280,CUST-4996,2,2025-09-26,False
REV-1056,PRD-3323,CUST-4165,4,2025-01-27,True
REV-1057,PRD-3006,CUST-4466,5,2025-02-01,True
REV-1058,PRD-3461,CUST-4782,2,2025-10-20,True
REV-1059,PRD-3482,CUST-4171,4,2025-08-28,False
REV-1060,PRD-3484,CUST-4664,2,2025-03-27,True
REV-1061,PRD-3188,CUST-4276,5,2025-06-28,True
REV-1062,PRD-3500,CUST-4593,5,2025-08-17,True
REV-1063,PRD-3430,CUST-4798,4,2025-08-21,True
REV-1064,PRD-3318,CUST-4680,4,2025-06-07,True
REV-1065,PRD-3340,CUST-4573,2,2025-04-21,True
REV-1066,PRD-3276,CUST-4788,4,2025-06-06,True
REV-1067,PRD-3361,CUST-4904,2,2025-04-13,False
REV-1068,PRD-3331,CUST-4671,4,2025-06-15,True
REV-1069,PRD-3312,CUST-4091,5,2025-03-14,True
REV-1070,PRD-3482,CUST-4246,3,2025-07-05,True
REV-1071,PRD-3234,CUST-4866,4,2025-09-21,True
REV-1072,PRD-3135,CUST-4410,4,2025-09-22,True
REV-1073,PRD-3455,CUST-4446,5,2025-01-14,True
REV-1074,PRD-3165,CUST-4984,1,2025-07-07,True
REV-1075,PRD-3010,CUST-4715,4,2025-10-28,False
REV-1076,PRD-3045,CUST-4279,5,2025-06-02,True
REV-1077,PRD-3220,CUST-4480,3,2025-03-22,True
REV-1078,PRD-3096,CUST-4476,5,2025-05-21,True
REV-1079,PRD-3436,CUST-4270,5,2025-02-06,True
REV-1080,PRD-3243,CUST-4642,4,2025-09-20,True
REV-1081,PRD-3173,CUST-4802,4,2025-10-02,False
REV-1082,PRD-3139,CUST-4601,4,2025-01-22,True
REV-1083,PRD-3296,CUST-4890,4,2025-08-04,True
REV-1084,PRD-3283,CUST-4934,2,2025-06-27,True
REV-1085,PRD-3454,CUST-4506,4,2025-01-11,True
REV-1086,PRD-3286,CUST-4654,5,2025-07-02,False
REV-1087,PRD-3411,CUST-4022,5,2025-10-19,False
REV-1088,PRD-3147,CUST-4885,4,2025-06-14,False
REV-1089,PRD-3165,CUST-4703,4,2025-03-07,True
REV-1090,PRD-3177,CUST-4839,3,2025-08-04,True
REV-1091,PRD-3360,CUST-4705,4,2025-08-06,True
REV-1092,PRD-3001,CUST-4107,3,2025-10-15,True
REV-1093,PRD-3066,CUST-4800,4,2025-07-14,True
REV-1094,PRD-3140,CUST-4721,4,2025-05-31,True
REV-1095,PRD-3402,CUST-4496,5,2025-01-03,True
REV-1096,PRD-3499,CUST-4934,3,2025-03-01,True
REV-1097,PRD-3202,CUST-4918,1,2025-03-13,True
REV-1098,PRD-3356,CUST-4276,2,2025-01-26,True
REV-1099,PRD-3415,CUST-4985,1,2025-09-06,True
REV-1100,PRD-3429,CUST-4295,1,2025-09-06,True
REV-1101,PRD-3235,CUST-4396,4,2025-01-28,True
REV-1102,PRD-3171,CUST-4451,4,2025-10-02,True
REV-1103,PRD-3484,CUST-4633,5,2025-01-30,True
REV-1104,PRD-3367,CUST-4708,2,2025-05-08,True
REV-1105,PRD-3329,CUST-4472,4,2025-02-11,True
REV-1106,PRD-3420,CUST-4271,4,2025-01-24,True
REV-1107,PRD-3081,CUST-4200,5,2025-06-11,False
REV-1108,PRD-3449,CUST-4353,1,2025-05-08,True
REV-1109,PRD-3398,CUST-4846,2,2025-10-12,True
REV-1110,PRD-3477,CUST-4514,1,2025-07-13,True
REV-1111,PRD-3491,CUST-4461,3,2025-07-02,True
REV-1112,PRD-3072,CUST-4340,2,2025-10-13,True
REV-1113,PRD-3482,CUST-4394,3,2025-01-13,False
REV-1114,PRD-3391,CUST-4394,4,2025-09-14,False
REV-1115,PRD-3269,CUST-4172,2,2025-06-08,False
REV-1116,PRD-3058,CUST-4230,5,2025-01-27,True
REV-1117,PRD-3090,CUST-4352,3,2025-05-14,False
REV-1118,PRD-3329,CUST-4272,3,2025-05-08,True
REV-1119,PRD-3147,CUST-4456,3,2025-03-11,True
REV-1120,PRD-3326,CUST-4642,4,2025-05-28,False
REV-1121,PRD-3004,CUST-4294,5,2025-06-09,True
REV-1122,PRD-3019,CUST-4337,2,2025-04-19,True
REV-1123,PRD-3247,CUST-4042,2,2025-06-21,True
REV-1124,PRD-3437,CUST-4068,5,2025-07-21,True
REV-1125,PRD-3102,CUST-4548,1,2025-07-06,True
REV-1126,PRD-3167,CUST-4578,4,2025-03-25,True
REV-1127,PRD-3295,CUST-4538,5,2025-04-08,True
REV-1128,PRD-3453,CUST-4954,4,2025-05-28,True
REV-1129,PRD-3316,CUST-4684,1,2025-08-25,True
REV-1130,PRD-3042,CUST-4533,5,2025-02-25,False
REV-1131,PRD-3227,CUST-4714,1,2025-05-31,True
REV-1132,PRD-3195,CUST-4053,4,2025-10-07,True
REV-1133,PRD-3444,CUST-4608,3,2025-03-21,False
REV-1134,PRD-3051,CUST-4265,4,2025-08-01,True
REV-1135,PRD-3241,CUST-4259,4,2025-06-06,False
REV-1136,PRD-3200,CUST-4714,4,2025-09-16,False
REV-1137,PRD-3042,CUST-4401,5,2025-09-27,False
REV-1138,PRD-3413,CUST-4471,2,2025-06-07,True
REV-1139,PRD-3269,CUST-4691,5,2025-10-04,True
REV-1140,PRD-3097,CUST-4084,2,2025-06-12,True
REV-1141,PRD-3372,CUST-4069,1,2025-10-16,True
REV-1142,PRD-3328,CUST-4808,5,2025-06-14,True
REV-1143,PRD-3340,CUST-4067,4,2025-08-03,True
REV-1144,PRD-3190,CUST-4327,1,2025-06-03,True
REV-1145,PRD-3072,CUST-4929,4,2025-06-22,True
REV-1146,PRD-3276,CUST-4781,1,2025-08-05,True
REV-1147,PRD-3192,CUST-4579,5,2025-03-29,False
REV-1148,PRD-3265,CUST-4093,4,2025-01-18,False
REV-1149,PRD-3266,CUST-4248,1,2025-04-18,True
REV-1150,PRD-3401,CUST-4533,4,2025-06-28,True
REV-1151,PRD-3056,CUST-4176,4,2025-05-14,True
REV-1152,PRD-3299,CUST-4735,4,2025-04-14,True
REV-1153,PRD-3416,CUST-4379,5,2025-04-03,True
REV-1154,PRD-3178,CUST-4327,1,2025-02-09,True
REV-1155,PRD-3393,CUST-4393,4,2025-08-27,True
REV-1156,PRD-3395,CUST-4213,3,2025-02-22,True
REV-1157,PRD-3306,CUST-4129,2,2025-04-13,True
REV-1158,PRD-3254,CUST-4718,5,2025-03-20,True
REV-1159,PRD-3052,CUST-4476,4,2025-01-18,True
REV-1160,PRD-3269,CUST-4762,5,2025-01-23,False
REV-1161,PRD-3002,CUST-4800,1,2025-07-18,True
REV-1162,PRD-3426,CUST-4304,4,2025-04-17,True
REV-1163,PRD-3144,CUST-4697,2,2025-01-02,True
REV-1164,PRD-3333,CUST-4990,2,2025-04-17,True
REV-1165,PRD-3371,CUST-4376,2,2025-05-23,True
REV-1166,PRD-3364,CUST-4414,4,2025-10-08,False
REV-1167,PRD-3020,CUST-4832,4,2025-06-19,True
REV-1168,PRD-3049,CUST-4369,5,2025-05-18,True
REV-1169,PRD-3485,CUST-4360,5,2025-09-01,True
REV-1170,PRD-3333,CUST-4203,2,2025-09-17,True
REV-1171,PRD-3023,CUST-4270,4,2025-10-02,True
REV-1172,PRD-3087,CUST-4398,5,2025-03-14,True
REV-1173,PRD-3171,CUST-4295,1,2025-03-20,True
REV-1174,PRD-3132,CUST-4037,3,2025-07-04,True
REV-1175,PRD-3024,CUST-4783,2,2025-02-09,True
REV-1176,PRD-3116,CUST-4628,5,2025-01-03,True
REV-1177,PRD-3188,CUST-4672,4,2025-08-31,True
REV-1178,PRD-3433,CUST-4650,4,2025-04-11,True
REV-1179,PRD-3027,CUST-4519,1,2025-01-19,True
REV-1180,PRD-3215,CUST-4576,4,2025-04-23,True
REV-1181,PRD-3188,CUST-4973,3,2025-07-25,True
REV-1182,PRD-3261,CUST-4380,5,2025-09-27,True
REV-1183,PRD-3285,CUST-4267,4,2025-10-16,False
REV-1184,PRD-3153,CUST-4543,2,2025-10-24,True
REV-1185,PRD-3023,CUST-4896,3,2025-07-04,False
REV-1186,PRD-3365,CUST-4983,4,2025-04-14,True
REV-1187,PRD-3236,CUST-4639,4,2025-07-27,False
REV-1188,PRD-3001,CUST-4592,4,2025-01-06,True
REV-1189,PRD-3129,CUST-4467,3,2025-01-14,True
REV-1190,PRD-3233,CUST-4827,3,2025-01-08,True
REV-1191,PRD-3212,CUST-4696,2,2025-06-27,True
REV-1192,PRD-3265,CUST-4610,5,2025-07-23,True
REV-1193,PRD-3274,CUST-4956,2,2025-09-12,True
REV-1194,PRD-3084,CUST-4207,4,2025-05-29,True
REV-1195,PRD-3022,CUST-4259,4,2025-01-10,True
REV-1196,PRD-3205,CUST-4245,5,2025-10-21,True
REV-1197,PRD-3445,CUST-4039,2,2025-10-16,False
REV-1198,PRD-3430,CUST-4867,5,2025-05-07,False
REV-1199,PRD-3389,CUST-4248,3,2025-02-10,True
REV-1200,PRD-3433,CUST-4309,4,2025-01-26,True
REV-1201,PRD-3281,CUST-4408,5,2025-03-10,True
REV-1202,PRD-3111,CUST-4162,2,2025-03-03,True
REV-1203,PRD-3002,CUST-4733,4,2025-05-28,True
REV-1204,PRD-3153,CUST-4140,4,2025-05-14,True
REV-1205,PRD-3088,CUST-4295,4,2025-01-12,True
REV-1206,PRD-3119,CUST-4708,4,2025-01-29,True
REV-1207,PRD-3014,CUST-4099,4,2025-03-08,False
REV-1208,PRD-3270,CUST-4961,4,2025-10-06,True
REV-1209,PRD-3136,CUST-4679,4,2025-06-20,True
REV-1210,PRD-3329,CUST-4601,1,2025-10-18,True
REV-1211,PRD-3366,CUST-4955,4,2025-06-21,True
REV-1212,PRD-3389,CUST-4166,3,2025-07-14,True
REV-1213,PRD-3326,CUST-4964,1,2025-07-30,True
REV-1214,PRD-3302,CUST-4288,4,2025-07-28,False
REV-1215,PRD-3410,CUST-4385,4,2025-01-29,False
REV-1216,PRD-3235,CUST-4594,3,2025-04-21,False
REV-1217,PRD-3036,CUST-4927,4,2025-01-02,True
REV-1218,PRD-3001,CUST-4658,1,2025-01-21,True
REV-1219,PRD-3201,CUST-4252,4,2025-07-12,True
REV-1220,PRD-3066,CUST-4497,4,2025-03-04,True
REV-1221,PRD-3217,CUST-4482,4,2025-08-04,True
REV-1222,PRD-3251,CUST-4764,4,2025-08-08,True
REV-1223,PRD-3301,CUST-4150,4,2025-06-14,False
REV-1224,PRD-3363,CUST-4462,1,2025-04-11,True
REV-1225,PRD-3354,CUST-4308,4,2025-09-15,True
REV-1226,PRD-3033,CUST-4287,2,2025-03-27,True
REV-1227,PRD-3085,CUST-4191,4,2025-09-29,True
REV-1228,PRD-3101,CUST-4535,5,2025-04-11,True
REV-1229,PRD-3091,CUST-4740,4,2025-04-22,True
REV-1230,PRD-3308,CUST-4029,2,2025-03-16,False
REV-1231,PRD-3349,CUST-4029,4,2025-01-22,True
REV-1232,PRD-3143,CUST-4307,5,2025-03-29,True
REV-1233,PRD-3174,CUST-4947,4,2025-04-05,True
REV-1234,PRD-3129,CUST-4831,3,2025-07-18,False
REV-1235,PRD-3346,CUST-4027,4,2025-10-22,True
REV-1236,PRD-3464,CUST-4896,3,2025-01-18,True
REV-1237,PRD-3213,CUST-4931,4,2025-04-07,True
REV-1238,PRD-3330,CUST-4978,1,2025-05-23,True
REV-1239,PRD-3181,CUST-4946,4,2025-06-25,True
REV-1240,PRD-3107,CUST-4733,1,2025-09-18,True
REV-1241,PRD-3404,CUST-4640,5,2025-01-12,True
REV-1242,PRD-3125,CUST-4781,5,2025-10-24,True
REV-1243,PRD-3175,CUST-4575,1,2025-07-05,True
REV-1244,PRD-3031,CUST-4521,4,2025-06-26,False
REV-1245,PRD-3067,CUST-4231,4,2025-04-08,True
REV-1246,PRD-3003,CUST-4494,5,2025-10-14,False
REV-1247,PRD-3448,CUST-4910,5,2025-10-13,False
REV-1248,PRD-3309,CUST-4833,4,2025-09-15,True
REV-1249,PRD-3202,CUST-4698,1,2025-05-26,False
REV-1250,PRD-3369,CUST-4646,3,2025-03-28,True
REV-1251,PRD-3138,CUST-4561,4,2025-07-07,False
REV-1252,PRD-3446,CUST-4372,5,2025-10-12,False
REV-1253,PRD-3293,CUST-4140,4,2025-08-23,True
REV-1254,PRD-3383,CUST-4177,3,2025-03-08,True
REV-1255,PRD-3412,CUST-4822,4,2025-02-22,True
REV-1256,PRD-3382,CUST-4684,5,2025-07-08,True
REV-1257,PRD-3379,CUST-4421,4,2025-06-05,True
REV-1258,PRD-3074,CUST-4433,2,2025-08-17,False
REV-1259,PRD-3459,CUST-4661,5,2025-10-19,True
REV-1260,PRD-3487,CUST-4051,3,2025-10-19,False
REV-1261,PRD-3155,CUST-4496,5,2025-05-08,True
REV-1262,PRD-3218,CUST-4842,4,2025-03-29,True
REV-1263,PRD-3432,CUST-4785,3,2025-04-12,True
REV-1264,PRD-3013,CUST-4441,3,2025-05-19,True
REV-1265,PRD-3072,CUST-4418,5,2025-06-01,True
REV-1266,PRD-3153,CUST-4890,5,2025-04-17,False
REV-1267,PRD-3037,CUST-4354,4,2025-05-17,True
REV-1268,PRD-3407,CUST-4123,5,2025-02-03,True
REV-1269,PRD-3347,CUST-4864,2,2025-10-01,True
REV-1270,PRD-3334,CUST-4933,5,2025-07-06,True
REV-1271,PRD-3373,CUST-4992,5,2025-04-06,True
REV-1272,PRD-3187,CUST-4168,2,2025-05-22,False
REV-1273,PRD-3145,CUST-4449,1,2025-02-01,False
REV-1274,PRD-3225,CUST-4667,2,2025-05-29,True
REV-1275,PRD-3084,CUST-4519,2,2025-04-30,True
REV-1276,PRD-3239,CUST-4675,5,2025-08-24,True
REV-1277,PRD-3377,CUST-4041,5,2025-01-19,True
REV-1278,PRD-3070,CUST-4302,4,2025-09-26,True
REV-1279,PRD-3191,CUST-4402,4,2025-03-07,True
REV-1280,PRD-3058,CUST-4757,1,2025-06-07,True
REV-1281,PRD-3014,CUST-4287,4,2025-10-27,True
REV-1282,PRD-3424,CUST-4056,5,2025-08-13,True
REV-1283,PRD-3358,CUST-4197,5,2025-05-31,True
REV-1284,PRD-3016,CUST-4291,4,2025-01-09,False
REV-1285,PRD-3149,CUST-4058,4,2025-02-13,True
REV-1286,PRD-3038,CUST-4061,1,2025-01-21,True
REV-1287,PRD-3351,CUST-4991,4,2025-02-08,True
REV-1288,PRD-3410,CUST-4357,3,2025-01-05,True
REV-1289,PRD-3046,CUST-4374,1,2025-10-09,True
REV-1290,PRD-3020,CUST-4397,2,2025-01-08,False
REV-1291,PRD-3228,CUST-4990,3,2025-03-01,True
REV-1292,PRD-3060,CUST-4272,4,2025-06-26,True
REV-1293,PRD-3171,CUST-4413,5,2025-10-18,True
REV-1294,PRD-3062,CUST-4273,4,2025-08-23,False
REV-1295,PRD-3027,CUST-4702,4,2025-02-03,True
REV-1296,PRD-3399,CUST-4236,2,2025-02-28,True
REV-1297,PRD-3494,CUST-4343,5,2025-03-02,True
REV-1298,PRD-3465,CUST-4727,2,2025-03-31,False
REV-1299,PRD-3434,CUST-4099,4,2025-04-17,True
REV-1300,PRD-3316,CUST-4198,4,2025-02-27,True
REV-1301,PRD-3202,CUST-4108,2,2025-06-16,True
REV-1302,PRD-3324,CUST-4261,1,2025-04-06,True
REV-1303,PRD-3179,CUST-4221,5,2025-01-19,False
REV-1304,PRD-3103,CUST-4512,5,2025-04-06,True
REV-1305,PRD-3004,CUST-4450,4,2025-06-14,True
REV-1306,PRD-3280,CUST-4664,4,2025-06-14,True
REV-1307,PRD-3154,CUST-4949,5,2025-10-08,False
REV-1308,PRD-3369,CUST-4811,5,2025-08-08,True
REV-1309,PRD-3163,CUST-4785,4,2025-05-01,False
REV-1310,PRD-3020,CUST-4102,5,2025-10-26,True
REV-1311,PRD-3401,CUST-4077,5,2025-05-18,True
REV-1312,PRD-3014,CUST-4831,5,2025-03-26,False
REV-1313,PRD-3483,CUST-4725,5,2025-10-28,True
REV-1314,PRD-3339,CUST-4718,4,2025-09-22,False
REV-1315,PRD-3440,CUST-4921,4,2025-02-09,True
REV-1316,PRD-3364,CUST-4606,4,2025-03-18,True
REV-1317,PRD-3136,CUST-4652,4,2025-06-02,True
REV-1318,PRD-3421,CUST-4046,4,2025-07-27,False
